User ID,Follower Count,Following Count,Account Active Since,Feedback
4JY908QDW,"79,519",1321,2023-12-28,"Recently, the features keep getting better"
AU36P67U2,"104,524",1683,2025-10-30,"Kind of, I enjoy discovering new creators
 Recently, the features keep getting better though I find useful content regularly"
SGY7VCNEA,"1,862",1082,2023-09-04,"I guess, it’s hard to stop once I start
 Tbh, too many quick dopamine hits"
A2YMPYI46,"1,533",1974,2025-11-03,"I feel like, ads show up way too frequently however ads show up way too frequently"
YUCF6WXQG,217,1388,2023-04-07,"Overall, stories and reels are entertaining so overall a good experience"
3ZNP8KAIW,"1,284",1385,2017-04-11,"I guess, it’s addictive without giving much substance so the feed is super engaging but low value
 From my side, the feed feels cluttered with promotions"
P4LEW4P22,"15,620",1043,2016-07-09,"In my experience, UI changes are confusing"
OUJB9NDXS,141,94,2018-03-21,"These days, the ad load feels excessive
 More often than not, the ad load feels excessive but I keep seeing sponsored posts every few swipes"
GIL0MVZMU,"1,942",435,2025-05-20,"It feels like, too many quick dopamine hits yet I keep scrolling way longer than I plan
 Overall, it’s addictive without giving much substance though I open it for a minute and stay for hours"
KB9OI0D4D,137,1210,2024-12-25,"At times, I open it for a minute and stay for hours so the reels pull me in and I lose track of time"
ZXII6L3UE,"3,725",417,2018-07-03,"At times, I keep scrolling way longer than I plan
 For me, I end up wasting a lot of time here"
QB09UW8PD,"13,734",331,2022-05-20,"More often than not, ads interrupt the experience a lot and I’m getting more ads than actual content"
TW1PUWSNF,"1,403",1617,2019-05-14,"I guess, it hooks me more than it should plus the reels pull me in and I lose track of time"
4E8QENVGU,"1,071",931,2019-12-19,"Overall, the app is smooth and fun to use"
789RDJAK2,"1,404",694,2019-02-24,"Kind of, too many sponsored reels yet sponsored content is overwhelming
 Overall, there are too many ads in between posts"
MFJE50QYR,"12,057",1195,2023-12-19,"Overall, sponsored content is overwhelming though ads show up way too frequently
 I guess, I’m getting more ads than actual content"
32HMEPDMB,"1,858",150,2022-03-07,"For me, there are too many ads in between posts
 It feels like, ads show up way too frequently"
QOQSD8P4X,612,766,2023-05-30,"It feels like, I keep seeing sponsored posts every few swipes
 I feel like, sponsored content is overwhelming however sponsored content is overwhelming"
7F1UP4PHF,"1,324",958,2018-07-04,"In my experience, I end up wasting a lot of time here
 More often than not, I’m getting more ads than actual content and ads are popping up almost every scroll"
39SYIED48,196,1121,2025-11-23,"Lately, I’m getting more ads than actual content though the feed feels cluttered with promotions"
2SDS8B25S,"1,974",113,2016-09-06,"It feels like, it hooks me more than it should and I open it for a minute and stay for hours"
L4OESRSBZ,"1,880",910,2021-12-20,"For me, content feels endless and a bit shallow but content feels endless and a bit shallow
 Honestly, the feed is super engaging but low value"
5NMTVZ2GP,650,337,2017-07-18,"These days, I find useful content regularly though stories and reels are entertaining
 At times, I find useful content regularly"
Y5MIHA8ZP,139,123,2019-07-03,"Recently, recommendations are usually on point"
1EAF3IHSW,"1,354",1217,2020-05-02,"Honestly, the layout feels cluttered though the layout feels cluttered"
JMAS41RU0,"62,909",1270,2025-07-28,"For me, sponsored content is overwhelming"
UH9WL4B73,"19,893",1910,2016-10-06,"More often than not, the features keep getting better so the features keep getting better
 More often than not, I find useful content regularly though I find useful content regularly"
GD4HKPWI2,"109,872",1387,2025-08-06,"From my side, too many sponsored reels and ads show up way too frequently
 I guess, I keep seeing sponsored posts every few swipes"
2VP6F0O7Y,"3,639",597,2016-06-25,"Sometimes, the feed is super engaging but low value
 Lately, it’s addictive without giving much substance so it hooks me more than it should"
TVOAV41B8,"1,521",1234,2017-10-23,"More often than not, I find useful content regularly so I enjoy discovering new creators
 These days, recommendations are usually on point"
SM1PPYZ8J,"1,620",407,2021-07-27,"It feels like, buttons are hard to find so navigation could be simpler"
ZOIM2CAML,"118,471",1773,2020-10-28,"Lately, I’m getting more ads than actual content
 Overall, ads show up way too frequently"
RKF4HT69A,"12,429",1730,2021-04-08,"Tbh, ads show up way too frequently but sponsored content is overwhelming
 In my experience, the ad load feels excessive but the feed feels cluttered with promotions"
N0ABMKRY7,"1,398",1315,2017-12-20,"Tbh, ads show up way too frequently however I keep seeing sponsored posts every few swipes"
0MX7ACCDZ,"4,456",1062,2025-11-07,"Tbh, I enjoy discovering new creators so it’s a nice break during the day"
H7YD9MIZN,"1,884",229,2019-03-24,"From my side, the reels pull me in and I lose track of time
 Lately, sponsored content is overwhelming"
TOS7CUWB3,"1,067",1283,2018-06-26,"Not gonna lie, ads interrupt the experience a lot plus the feed feels cluttered with promotions"
P5TB94874,994,1035,2018-05-25,"More often than not, I keep scrolling way longer than I plan and it hooks me more than it should
 For me, I end up wasting a lot of time here however too many quick dopamine hits"
MOU803JW6,"1,938",1994,2023-10-13,"Overall, the ad load feels excessive
 Sometimes, too many sponsored reels and there are too many ads in between posts"
DUDUYMTGR,"1,124",124,2025-10-11,"For me, search isn’t very accurate"
S5R25ZFC1,"1,990",1448,2018-11-12,"Recently, ads are popping up almost every scroll and the ad load feels excessive
 Overall, ads are popping up almost every scroll"
LECFDMILA,429,1524,2024-08-27,"I feel like, ads show up way too frequently
 Overall, there are too many ads in between posts"
LGJVBVXVR,"122,672",1291,2021-12-07,"It feels like, the feed is super engaging but low value
 For me, the reels pull me in and I lose track of time"
GIYI04CVU,"1,328",1298,2017-08-23,"These days, there are too many ads in between posts
 It feels like, ads show up way too frequently yet there are too many ads in between posts"
6LDINUSMJ,"1,922",1359,2016-07-05,"For me, I keep seeing sponsored posts every few swipes yet there are too many ads in between posts
 In my experience, sponsored content is overwhelming"
HVJ4UMSG9,"1,311",571,2025-03-17,"These days, I end up wasting a lot of time here
 Overall, I keep seeing sponsored posts every few swipes"
PSQ0OXFQ8,"1,418",864,2023-04-15,"Lately, content feels endless and a bit shallow"
Z4GW43KIJ,781,1211,2021-03-17,"In my experience, search isn’t very accurate"
2595EY494,"55,533",925,2020-07-22,"Lately, the features keep getting better"
3JN050E6M,"1,072",180,2018-12-13,"Lately, I open it for a minute and stay for hours so I keep scrolling way longer than I plan"
XRQLOTEFX,"105,750",106,2018-09-15,"In my experience, I end up wasting a lot of time here
 Not gonna lie, ads interrupt the experience a lot so sponsored content is overwhelming"
8H23TU8LM,"106,189",647,2023-04-17,"I feel like, there are too many ads in between posts though ads interrupt the experience a lot"
N5TNA623B,"1,698",92,2017-02-14,"Honestly, great way to stay connected with friends
 These days, great way to stay connected with friends"
I91PY9T27,"7,393",1596,2024-01-21,"It feels like, I enjoy discovering new creators so I like the variety of content"
OORMR9P95,"1,447",1555,2023-09-21,"For me, the reels pull me in and I lose track of time but content feels endless and a bit shallow
 Honestly, sponsored content is overwhelming"
9QB0E7CXS,814,940,2024-05-03,"In my experience, sponsored content is overwhelming"
F72334NLX,"7,027",1823,2021-05-16,"More often than not, the feed feels cluttered with promotions and the ad load feels excessive"
8PFKPOVYH,"127,424",59,2023-08-17,"In my experience, the feed is super engaging but low value
 At times, I keep seeing sponsored posts every few swipes"
7TSPP0LK5,"1,242",1770,2019-06-27,"I guess, it’s a nice break during the day
 For me, stories and reels are entertaining"
HRQAP5IPI,"144,027",355,2022-06-07,"Honestly, it hooks me more than it should
 It feels like, too many quick dopamine hits though it hooks me more than it should"
QR5U83YGM,"1,308",161,2017-09-07,"Kind of, I end up wasting a lot of time here plus it hooks me more than it should
 It feels like, too many sponsored reels"
52713T87K,"90,092",999,2020-10-02,"At times, I end up wasting a lot of time here yet I open it for a minute and stay for hours"
7XKWQ0YWM,"79,635",1031,2017-09-19,"For me, too many quick dopamine hits
 In my experience, it’s hard to stop once I start"
EK3LNKOH6,"78,152",202,2024-04-23,"It feels like, UI changes are confusing and spacing looks off"
QWBMNERGW,"1,966",1924,2021-07-18,"Sometimes, I find useful content regularly
 More often than not, it’s a nice break during the day but recommendations are usually on point"
KQVB3LTIJ,"1,000",1391,2021-12-09,"Honestly, the layout feels cluttered"
IY7X32EUH,"76,163",789,2021-06-28,"These days, messages sometimes don’t send properly"
0ZE5NHCPL,"5,875",1706,2017-06-25,"Honestly, the features keep getting better so I enjoy discovering new creators"
3CE60JLDB,683,691,2016-11-15,"I feel like, app crashes occasionally but login issues happen randomly"
W4OEBMQPJ,737,969,2022-12-14,"Kind of, I’m getting more ads than actual content yet I keep seeing sponsored posts every few swipes
 From my side, there are too many ads in between posts"
Q95EPQXRV,"8,932",475,2023-11-15,"Honestly, great way to stay connected with friends and I find useful content regularly"
KWES65O41,"17,369",1290,2025-07-28,"In my experience, great way to stay connected with friends"
3LCZ6EIMB,"41,871",871,2020-01-06,"From my side, ads are popping up almost every scroll
 I guess, sponsored content is overwhelming"
LC5AALIRP,397,156,2023-10-31,"At times, I’m getting more ads than actual content
 It feels like, ads interrupt the experience a lot but too many sponsored reels"
3SLGZQWHJ,"13,642",947,2021-02-11,"Kind of, login issues happen randomly however notifications are inconsistent"
OO5YBRJNM,"12,189",624,2025-06-14,"It feels like, the reels pull me in and I lose track of time
 In my experience, I open it for a minute and stay for hours"
F093FL0EL,138,1891,2021-03-23,"At times, the feed feels cluttered with promotions"
0LVYLKFXH,124,1190,2022-08-20,"From my side, it hooks me more than it should
 Sometimes, it hooks me more than it should"
MIKWMVW9K,587,1725,2017-04-29,"In my experience, overall a good experience however recommendations are usually on point
 Not gonna lie, I find useful content regularly though overall a good experience"
XQ8VA8X8L,"6,237",482,2025-09-05,"Tbh, I end up wasting a lot of time here and the reels pull me in and I lose track of time"
HP386FSRK,"1,700",1233,2024-11-04,"Not gonna lie, I find useful content regularly but I like the variety of content"
1CAGQ7GXF,"12,908",175,2023-03-09,"It feels like, the features keep getting better but overall a good experience
 From my side, the features keep getting better yet the app is smooth and fun to use"
IK7ZIEMYX,216,348,2019-07-18,"I guess, login issues happen randomly however notifications are inconsistent"
6SU1LQXT2,"8,237",1002,2025-07-21,"I guess, buttons are hard to find yet navigation could be simpler"
VFNIE9LAO,229,654,2023-12-01,"Overall, it’s a nice break during the day"
RUJOQW5DS,"1,917",1846,2020-02-20,"For me, I open it for a minute and stay for hours and the reels pull me in and I lose track of time"
WJBD48AJZ,"1,939",700,2019-11-25,"Not gonna lie, the app is smooth and fun to use
 Not gonna lie, I find useful content regularly"
BJB1JVEN2,"10,069",760,2023-06-25,"Honestly, I’m getting more ads than actual content plus ads are popping up almost every scroll"
H98BRZVA9,"5,635",1831,2019-02-10,"At times, I open it for a minute and stay for hours but it’s addictive without giving much substance"
HK1QDU2EB,"19,483",1994,2025-08-11,"These days, too many quick dopamine hits however it’s addictive without giving much substance"
RA6WIXAW6,"5,188",984,2022-11-08,"From my side, it’s addictive without giving much substance plus the reels pull me in and I lose track of time
 Overall, the reels pull me in and I lose track of time"
